1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
1300.2,3.0,3.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
961.0,6.0,6.0
935.0,8.0,8.0
1063.1,5.0,5.0
961.0,6.0,6.0
1474.2,4.0,2.0
1474.2,4.0,2.0
1063.1,5.0,5.0
1063.1,5.0,5.0
935.0,8.0,8.0
1063.1,5.0,5.0
1474.2,4.0,2.0
935.0,8.0,8.0
935.0,8.0,8.0
1119.2,4.0,4.0
935.0,8.0,8.0
1119.2,4.0,4.0
1119.2,4.0,4.0
1300.2,3.0,3.0
1119.2,4.0,4.0
1119.2,4.0,4.0
1063.1,5.0,5.0
1474.2,4.0,2.0
1119.2,4.0,4.0
1063.1,5.0,5.0
1119.2,4.0,4.0
935.0,8.0,8.0
1598.7,2.0,2.0
935.0,8.0,8.0
1063.1,5.0,5.0
1598.7,2.0,2.0
1474.2,4.0,2.0
1119.2,4.0,4.0
1598.7,2.0,2.0
1474.2,4.0,2.0
1598.7,2.0,2.0
1063.1,5.0,5.0
1119.2,4.0,4.0
1598.7,2.0,2.0
1119.2,4.0,4.0
1474.2,4.0,2.0
1063.1,5.0,5.0
935.0,8.0,8.0
1598.7,2.0,2.0
1598.7,2.0,2.0
1474.2,4.0,2.0
2000.5,2.0,1.0
2474.5,1.0,1.0
2000.5,2.0,1.0
2474.5,1.0,1.0
2000.5,2.0,1.0
1474.2,4.0,2.0
2474.5,1.0,1.0
1598.7,2.0,2.0
1474.2,4.0,2.0
1598.7,2.0,2.0
2474.5,1.0,1.0
2000.5,2.0,1.0
1063.1,5.0,5.0
2474.5,1.0,1.0
2000.5,2.0,1.0
1119.2,4.0,4.0
935.0,8.0,8.0
2000.5,2.0,1.0
2474.5,1.0,1.0
1474.2,4.0,2.0
935.0,8.0,8.0
2474.5,1.0,1.0
2000.5,2.0,1.0
2474.5,1.0,1.0
2000.5,2.0,1.0
2474.5,1.0,1.0
1598.7,2.0,2.0
2474.5,1.0,1.0
2000.5,2.0,1.0
935.0,8.0,8.0
2474.5,1.0,1.0
2000.5,2.0,1.0
1598.7,2.0,2.0
2000.5,2.0,1.0
1063.1,5.0,5.0
1119.2,4.0,4.0
