981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
1469.0,4.0,2.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1469.0,4.0,2.0
1469.0,4.0,2.0
1031.5,6.0,6.0
1080.8,5.0,5.0
1031.5,6.0,6.0
1080.8,5.0,5.0
1080.8,5.0,5.0
1469.0,4.0,2.0
1080.8,5.0,5.0
1469.0,4.0,2.0
1561.6,3.0,2.0
1080.8,5.0,5.0
1561.6,3.0,2.0
1080.8,5.0,5.0
981.0,7.0,7.0
1561.6,3.0,2.0
981.0,7.0,7.0
2029.9,3.0,1.0
2066.6,2.0,1.0
1469.0,4.0,2.0
981.0,7.0,7.0
1591.4,2.0,2.0
2066.6,2.0,1.0
1561.6,3.0,2.0
1311.7,3.0,3.0
2066.6,2.0,1.0
1561.6,3.0,2.0
1031.5,6.0,6.0
2029.9,3.0,1.0
2066.6,2.0,1.0
2066.6,2.0,1.0
1591.4,2.0,2.0
2029.9,3.0,1.0
1148.1,4.0,4.0
1469.0,4.0,2.0
1311.7,3.0,3.0
2029.9,3.0,1.0
1591.4,2.0,2.0
1148.1,4.0,4.0
1031.5,6.0,6.0
1311.7,3.0,3.0
1591.4,2.0,2.0
1031.5,6.0,6.0
1080.8,5.0,5.0
1148.1,4.0,4.0
2066.6,2.0,1.0
2029.9,3.0,1.0
2252.7,1.0,1.0
1561.6,3.0,2.0
1591.4,2.0,2.0
2029.9,3.0,1.0
2066.6,2.0,1.0
1148.1,4.0,4.0
1080.8,5.0,5.0
1561.6,3.0,2.0
2252.7,1.0,1.0
1148.1,4.0,4.0
1469.0,4.0,2.0
1311.7,3.0,3.0
2066.6,2.0,1.0
1311.7,3.0,3.0
2029.9,3.0,1.0
2252.7,1.0,1.0
1591.4,2.0,2.0
2252.7,1.0,1.0
1031.5,6.0,6.0
2252.7,1.0,1.0
1031.5,6.0,6.0
2066.6,2.0,1.0
2252.7,1.0,1.0
1080.8,5.0,5.0
1591.4,2.0,2.0
1311.7,3.0,3.0
1148.1,4.0,4.0
2252.7,1.0,1.0
1561.6,3.0,2.0
1311.7,3.0,3.0
1148.1,4.0,4.0
981.0,7.0,7.0
1469.0,4.0,2.0
2252.7,1.0,1.0
1148.1,4.0,4.0
2029.9,3.0,1.0
1591.4,2.0,2.0
1311.7,3.0,3.0
2252.7,1.0,1.0
1591.4,2.0,2.0
2029.9,3.0,1.0
1561.6,3.0,2.0
1311.7,3.0,3.0
1148.1,4.0,4.0
1591.4,2.0,2.0
