981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
981.0,7.0,7.0
1073.3,5.0,5.0
1073.3,5.0,5.0
1073.3,5.0,5.0
1073.3,5.0,5.0
981.0,7.0,7.0
1073.3,5.0,5.0
1073.3,5.0,5.0
1073.3,5.0,5.0
1073.3,5.0,5.0
981.0,7.0,7.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1073.3,5.0,5.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1745.9,2.0,1.0
1132.0,4.0,4.0
1132.0,4.0,4.0
1745.9,2.0,1.0
1031.5,6.0,6.0
1073.3,5.0,5.0
1132.0,4.0,4.0
1031.5,6.0,6.0
1073.3,5.0,5.0
1745.9,2.0,1.0
1073.3,5.0,5.0
1132.0,4.0,4.0
1745.9,2.0,1.0
1031.5,6.0,6.0
1745.9,2.0,1.0
1132.0,4.0,4.0
1745.9,2.0,1.0
1457.0,2.0,2.0
1745.9,2.0,1.0
981.0,7.0,7.0
1457.0,2.0,2.0
1132.0,4.0,4.0
1031.5,6.0,6.0
1031.5,6.0,6.0
1274.5,3.0,3.0
1274.5,3.0,3.0
1132.0,4.0,4.0
1457.0,2.0,2.0
1274.5,3.0,3.0
1132.0,4.0,4.0
1457.0,2.0,2.0
1745.9,2.0,1.0
1274.5,3.0,3.0
1132.0,4.0,4.0
1132.0,4.0,4.0
1274.5,3.0,3.0
1457.0,2.0,2.0
1457.0,2.0,2.0
1745.9,2.0,1.0
1073.3,5.0,5.0
1457.0,2.0,2.0
1031.5,6.0,6.0
1274.5,3.0,3.0
1457.0,2.0,2.0
1745.9,2.0,1.0
1274.5,3.0,3.0
1031.5,6.0,6.0
1457.0,2.0,2.0
1274.5,3.0,3.0
1274.5,3.0,3.0
1132.0,4.0,4.0
1132.0,4.0,4.0
1274.5,3.0,3.0
1745.9,2.0,1.0
1457.0,2.0,2.0
1457.0,2.0,2.0
1132.0,4.0,4.0
1745.9,2.0,1.0
1457.0,2.0,2.0
1073.3,5.0,5.0
1274.5,3.0,3.0
1745.9,2.0,1.0
1457.0,2.0,2.0
1274.5,3.0,3.0
1132.0,4.0,4.0
1457.0,2.0,2.0
1274.5,3.0,3.0
1745.9,2.0,1.0
1031.5,6.0,6.0
1274.5,3.0,3.0
1745.9,2.0,1.0
1132.0,4.0,4.0
