1529.3333333333335,9.0,9.0
1529.3333333333335,9.0,9.0
1529.3333333333335,9.0,9.0
1745.8666666666666,7.0,7.0
1745.8666666666666,7.0,7.0
1745.8666666666666,7.0,7.0
1745.8666666666666,7.0,7.0
1745.8666666666666,7.0,7.0
1574.0666666666666,8.0,7.0
1574.0666666666666,8.0,7.0
1574.0666666666666,8.0,7.0
1529.3333333333335,9.0,9.0
1771.2,8.0,6.0
1574.0666666666666,8.0,7.0
1706.8,9.0,6.0
1837.9333333333334,6.0,6.0
1706.8,9.0,6.0
2135.7333333333336,7.0,3.0
1706.8,9.0,6.0
1780.7333333333333,7.0,5.0
2043.6,6.0,5.0
1771.2,8.0,6.0
1771.2,8.0,6.0
2070.3333333333335,9.0,3.0
1706.8,9.0,6.0
1837.9333333333334,6.0,6.0
1780.7333333333333,7.0,5.0
1706.8,9.0,6.0
2043.6,6.0,5.0
1837.9333333333334,6.0,6.0
2070.3333333333335,9.0,3.0
1780.7333333333333,7.0,5.0
1780.7333333333333,7.0,5.0
2101.133333333333,5.0,5.0
2135.7333333333336,7.0,3.0
2101.133333333333,5.0,5.0
1837.9333333333334,6.0,6.0
1771.2,8.0,6.0
1965.4666666666667,7.0,4.0
1771.2,8.0,6.0
2458.4666666666667,6.0,2.0
2458.4666666666667,6.0,2.0
2207.9333333333334,5.0,3.0
2135.7333333333336,7.0,3.0
1574.0666666666666,8.0,7.0
2070.3333333333335,9.0,3.0
2478.0666666666666,5.0,2.0
2207.9333333333334,5.0,3.0
1529.3333333333335,9.0,9.0
2207.9333333333334,5.0,3.0
2207.9333333333334,5.0,3.0
2101.133333333333,5.0,5.0
2207.9333333333334,5.0,3.0
2772.666666666667,4.0,2.0
2135.7333333333336,7.0,3.0
1965.4666666666667,7.0,4.0
2101.133333333333,5.0,5.0
2772.666666666667,4.0,2.0
2043.6,6.0,5.0
3885.4,3.0,1.0
3885.4,3.0,1.0
2772.666666666667,4.0,2.0
2478.0666666666666,5.0,2.0
2772.666666666667,4.0,2.0
2478.0666666666666,5.0,2.0
1965.4666666666667,7.0,4.0
2135.7333333333336,7.0,3.0
2043.6,6.0,5.0
3885.4,3.0,1.0
2101.133333333333,5.0,5.0
2478.0666666666666,5.0,2.0
3146.8,4.0,1.0
2734.266666666667,4.0,3.0
3074.8,3.0,3.0
3285.4,3.0,2.0
2734.266666666667,4.0,3.0
1965.4666666666667,7.0,4.0
3146.8,4.0,1.0
3146.8,4.0,1.0
2070.3333333333335,9.0,3.0
2734.266666666667,4.0,3.0
2043.6,6.0,5.0
2458.4666666666667,6.0,2.0
2734.266666666667,4.0,3.0
3146.8,4.0,1.0
3885.4,3.0,1.0
3074.8,3.0,3.0
3285.4,3.0,2.0
1965.4666666666667,7.0,4.0
3074.8,3.0,3.0
3285.4,3.0,2.0
1837.9333333333334,6.0,6.0
3074.8,3.0,3.0
2772.666666666667,4.0,2.0
3285.4,3.0,2.0
3074.8,3.0,3.0
2458.4666666666667,6.0,2.0
3285.4,3.0,2.0
1780.7333333333333,7.0,5.0
2135.7333333333336,7.0,3.0
