3144.6,3.0,2.0
1523.2,10.0,9.0
3744.6,3.0,1.0
3458.9333333333334,4.0,1.0
2414.4,4.0,4.0
2302.4,6.0,2.0
1641.4,7.0,7.0
2098.866666666667,7.0,3.0
1981.8,5.0,5.0
1525.3333333333335,9.0,9.0
1856.0,6.0,6.0
1838.5333333333333,8.0,4.0
1717.0666666666666,9.0,5.0
2429.8,5.0,2.0
2578.2666666666664,4.0,3.0
1548.4,9.0,8.0
1720.2,8.0,6.0
1691.2,9.0,6.0
2858.9333333333334,4.0,2.0
2167.9333333333334,5.0,3.0
1795.9333333333334,8.0,5.0
1939.2,7.0,4.0
1869.7333333333333,6.0,5.0
2032.3333333333333,6.0,4.0
2158.2,5.0,4.0
1809.2666666666667,7.0,6.0
1859.1333333333334,7.0,5.0
