3406.8,3.0,2.0
2259.133333333333,7.0,4.0
2457.866666666667,6.0,3.0
2672.0666666666666,4.0,3.0
2243.2,8.0,4.0
2078.0,6.0,6.0
2415.0666666666666,5.0,4.0
3189.0666666666666,3.0,3.0
2884.866666666667,5.0,2.0
2944.4666666666667,4.0,2.0
1815.7333333333333,8.0,8.0
2171.2666666666664,5.0,5.0
1762.3333333333335,9.0,9.0
2123.6,7.0,5.0
2022.1333333333332,9.0,5.0
2273.9333333333334,6.0,4.0
1973.6666666666667,7.0,6.0
2548.0666666666666,4.0,4.0
6022.933333333333,2.0,1.0
2108.8,8.0,5.0
1939.4,7.0,7.0
2552.8,5.0,3.0
3800.4666666666667,3.0,1.0
