167151.0,8.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
167151.0,8.0
169682.0,7.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
167151.0,8.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
167151.0,8.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
167151.0,8.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
167151.0,8.0
169682.0,7.0
169682.0,7.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
167151.0,8.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
167151.0,8.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
169682.0,7.0
171978.0,5.0
169682.0,7.0
169682.0,7.0
171978.0,5.0
167151.0,8.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
171978.0,5.0
167151.0,8.0
171978.0,5.0
167151.0,8.0
