961.0,6.0,6.0
1565.8,2.0,2.0
1849.3,2.0,1.0
1437.0,3.0,2.0
1065.2,5.0,5.0
1116.0,4.0,4.0
1274.3,3.0,3.0
1225.9,4.0,3.0
