260916.0,22.0
260916.0,22.0
260916.0,22.0
260916.0,22.0
260916.0,22.0
260916.0,22.0
260916.0,22.0
259833.0,25.0
260916.0,22.0
260916.0,22.0
259833.0,25.0
260916.0,22.0
259833.0,25.0
259833.0,25.0
260916.0,22.0
259833.0,25.0
259833.0,25.0
259833.0,25.0
259833.0,25.0
260916.0,22.0
260916.0,22.0
259833.0,25.0
260916.0,22.0
278220.0,18.0
264092.0,20.0
259833.0,25.0
260916.0,22.0
278220.0,18.0
259833.0,25.0
278220.0,18.0
264092.0,20.0
265678.0,19.0
260916.0,22.0
278220.0,18.0
278220.0,18.0
265678.0,19.0
264092.0,20.0
260916.0,22.0
259833.0,25.0
265678.0,19.0
260916.0,22.0
265678.0,19.0
260916.0,22.0
259833.0,25.0
278220.0,18.0
264092.0,20.0
265678.0,19.0
264092.0,20.0
278220.0,18.0
278220.0,18.0
265678.0,19.0
264092.0,20.0
264092.0,20.0
278220.0,18.0
260916.0,22.0
259833.0,25.0
265678.0,19.0
265678.0,19.0
278220.0,18.0
264092.0,20.0
259833.0,25.0
265678.0,19.0
278220.0,18.0
259833.0,25.0
264092.0,20.0
278220.0,18.0
264092.0,20.0
278220.0,18.0
265678.0,19.0
278220.0,18.0
265678.0,19.0
278220.0,18.0
264092.0,20.0
265678.0,19.0
264092.0,20.0
278220.0,18.0
259833.0,25.0
264092.0,20.0
265678.0,19.0
278220.0,18.0
264092.0,20.0
265678.0,19.0
265678.0,19.0
264092.0,20.0
278220.0,18.0
264092.0,20.0
265678.0,19.0
265678.0,19.0
264092.0,20.0
264092.0,20.0
265678.0,19.0
259833.0,25.0
264092.0,20.0
265678.0,19.0
259833.0,25.0
278220.0,18.0
265678.0,19.0
264092.0,20.0
259833.0,25.0
278220.0,18.0
