549005.0,38.0
549005.0,38.0
528284.0,43.0
528284.0,43.0
528284.0,43.0
549005.0,38.0
528284.0,43.0
528284.0,43.0
528284.0,43.0
528284.0,43.0
528284.0,43.0
526171.0,46.0
530932.0,41.0
530932.0,41.0
530932.0,41.0
549005.0,38.0
549005.0,38.0
528284.0,43.0
558385.0,36.0
528284.0,43.0
530932.0,41.0
549005.0,38.0
526171.0,46.0
528284.0,43.0
553969.0,37.0
558385.0,36.0
549005.0,38.0
553969.0,37.0
553969.0,37.0
535776.0,40.0
542333.0,39.0
549005.0,38.0
549005.0,38.0
535776.0,40.0
553969.0,37.0
558385.0,36.0
526171.0,46.0
553969.0,37.0
558385.0,36.0
535776.0,40.0
553969.0,37.0
535776.0,40.0
528284.0,43.0
530932.0,41.0
542333.0,39.0
526171.0,46.0
558385.0,36.0
558385.0,36.0
526171.0,46.0
542333.0,39.0
549005.0,38.0
530932.0,41.0
535776.0,40.0
553969.0,37.0
553969.0,37.0
549005.0,38.0
542333.0,39.0
530932.0,41.0
526171.0,46.0
526171.0,46.0
542333.0,39.0
535776.0,40.0
558385.0,36.0
526171.0,46.0
558385.0,36.0
535776.0,40.0
553969.0,37.0
553969.0,37.0
530932.0,41.0
535776.0,40.0
542333.0,39.0
542333.0,39.0
558385.0,36.0
526171.0,46.0
542333.0,39.0
535776.0,40.0
530932.0,41.0
530932.0,41.0
535776.0,40.0
558385.0,36.0
526171.0,46.0
535776.0,40.0
558385.0,36.0
542333.0,39.0
542333.0,39.0
535776.0,40.0
553969.0,37.0
526171.0,46.0
558385.0,36.0
530932.0,41.0
528284.0,43.0
553969.0,37.0
526171.0,46.0
542333.0,39.0
549005.0,38.0
530932.0,41.0
542333.0,39.0
549005.0,38.0
526171.0,46.0
535776.0,40.0
