535659.0,39.0
539884.0,36.0
528755.0,40.0
539635.0,38.0
522008.0,44.0
522008.0,44.0
539884.0,36.0
522008.0,44.0
539884.0,36.0
539884.0,36.0
522008.0,44.0
528755.0,40.0
528755.0,40.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
522008.0,44.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
528755.0,40.0
522008.0,44.0
522008.0,44.0
522008.0,44.0
539884.0,36.0
539635.0,38.0
539884.0,36.0
522008.0,44.0
522008.0,44.0
522008.0,44.0
539635.0,38.0
528755.0,40.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
528755.0,40.0
528755.0,40.0
528755.0,40.0
539884.0,36.0
528755.0,40.0
539884.0,36.0
539884.0,36.0
528755.0,40.0
539884.0,36.0
522008.0,44.0
539884.0,36.0
535659.0,39.0
539635.0,38.0
539884.0,36.0
539635.0,38.0
522008.0,44.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539635.0,38.0
522008.0,44.0
522008.0,44.0
522008.0,44.0
539884.0,36.0
528755.0,40.0
539884.0,36.0
528755.0,40.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
522008.0,44.0
539884.0,36.0
528755.0,40.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
528755.0,40.0
535659.0,39.0
522008.0,44.0
522008.0,44.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
522008.0,44.0
522008.0,44.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
522008.0,44.0
539884.0,36.0
539635.0,38.0
535659.0,39.0
539884.0,36.0
539884.0,36.0
539884.0,36.0
