872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
872742.0,29.0
829948.0,31.0
829948.0,31.0
872742.0,29.0
