1851.5333333333333,10.0,10.0
3379.4,3.0,3.0
5179.4,3.0,1.0
1853.3333333333335,9.0,9.0
4499.533333333333,4.0,1.0
4279.4,3.0,2.0
2108.666666666667,7.0,7.0
2528.0,5.0,5.0
2278.6,8.0,4.0
3406.6,4.0,2.0
1877.6,8.0,8.0
3027.6,6.0,2.0
3269.866666666667,4.0,3.0
3032.6,5.0,2.0
2332.6666666666665,7.0,4.0
2238.0666666666666,6.0,5.0
1990.5333333333333,8.0,7.0
2554.2666666666664,6.0,3.0
2111.7333333333336,8.0,6.0
2146.6,8.0,5.0
2542.0666666666666,5.0,4.0
2670.8,5.0,3.0
2439.9333333333334,6.0,4.0
2177.2666666666664,7.0,5.0
