40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
40091.0,35.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
39370.0,42.0
40091.0,35.0
